"","age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome"
"750",54,"management","married","tertiary","no",5927,"no","no","cellular",6,"feb",256,2,-1,0,"unknown"
"751",30,"self-employed","single","tertiary","no",253,"yes","no","unknown",23,"may",167,4,-1,0,"unknown"
"752",46,"blue-collar","married","secondary","no",243,"yes","yes","unknown",14,"may",345,2,-1,0,"unknown"
"753",58,"retired","married","secondary","no",255,"no","no","unknown",28,"may",362,3,-1,0,"unknown"
"754",81,"retired","divorced","primary","no",949,"no","no","cellular",27,"sep",188,2,280,1,"other"
"755",40,"unemployed","married","primary","no",1908,"yes","no","cellular",5,"feb",1661,2,-1,0,"unknown"
"756",39,"blue-collar","married","primary","no",-388,"yes","no","unknown",29,"may",691,1,-1,0,"unknown"
"757",49,"admin.","married","secondary","no",1697,"yes","no","cellular",19,"nov",236,1,-1,0,"unknown"
"758",37,"management","divorced","tertiary","no",488,"yes","no","cellular",17,"sep",328,1,854,2,"failure"
"759",36,"management","married","tertiary","no",0,"no","no","telephone",27,"aug",645,9,-1,0,"unknown"
"760",33,"technician","single","secondary","no",930,"yes","no","cellular",15,"may",163,5,359,1,"failure"
"761",55,"blue-collar","married","unknown","no",6134,"no","no","cellular",6,"aug",127,2,-1,0,"unknown"
"762",47,"technician","married","secondary","no",568,"yes","no","cellular",12,"aug",1613,1,-1,0,"unknown"
"763",42,"technician","divorced","secondary","no",214,"no","no","cellular",16,"apr",127,1,-1,0,"unknown"
"764",38,"technician","divorced","secondary","no",631,"yes","no","cellular",25,"aug",343,2,-1,0,"unknown"
"765",27,"technician","married","secondary","no",58,"yes","no","unknown",28,"may",82,1,-1,0,"unknown"
"766",37,"admin.","single","secondary","no",176,"yes","no","cellular",18,"may",80,2,-1,0,"unknown"
"767",48,"housemaid","single","primary","no",46,"no","no","cellular",3,"aug",113,2,180,1,"failure"
"768",27,"technician","single","tertiary","no",372,"yes","yes","cellular",25,"jul",728,2,-1,0,"unknown"
"769",37,"management","married","tertiary","no",-491,"yes","no","cellular",5,"feb",80,2,-1,0,"unknown"
"770",28,"technician","single","secondary","no",227,"no","no","cellular",30,"apr",278,1,-1,0,"unknown"
"771",30,"blue-collar","single","unknown","no",6281,"no","no","cellular",21,"apr",149,2,-1,0,"unknown"
"772",62,"housemaid","married","tertiary","no",1528,"no","no","cellular",14,"apr",496,1,-1,0,"unknown"
"773",35,"technician","married","secondary","no",0,"no","no","cellular",14,"jul",125,2,-1,0,"unknown"
"774",49,"blue-collar","married","unknown","no",2635,"no","no","cellular",7,"aug",88,2,-1,0,"unknown"
"775",27,"admin.","single","secondary","no",4590,"yes","no","cellular",13,"aug",75,1,442,2,"failure"
"776",42,"blue-collar","married","secondary","no",-336,"yes","no","cellular",13,"may",318,3,303,2,"failure"
"777",38,"services","married","primary","no",175,"no","no","unknown",17,"jun",132,2,-1,0,"unknown"
"778",37,"management","married","tertiary","no",784,"yes","no","cellular",9,"feb",41,3,-1,0,"unknown"
"779",33,"services","single","secondary","no",-27,"yes","no","unknown",26,"may",165,1,-1,0,"unknown"
"780",45,"housemaid","married","secondary","no",360,"no","no","cellular",3,"nov",215,1,-1,0,"unknown"
"781",41,"blue-collar","divorced","secondary","no",-224,"yes","no","cellular",2,"feb",108,2,-1,0,"unknown"
"782",33,"management","married","secondary","no",480,"yes","no","cellular",18,"nov",422,2,-1,0,"unknown"
"783",34,"blue-collar","single","primary","no",464,"yes","no","cellular",18,"may",173,1,299,2,"other"
"784",38,"blue-collar","married","secondary","no",213,"yes","no","unknown",16,"jun",270,15,-1,0,"unknown"
"785",33,"blue-collar","single","unknown","no",514,"yes","no","cellular",17,"apr",225,1,-1,0,"unknown"
"786",62,"retired","married","secondary","no",298,"no","no","cellular",17,"nov",709,2,-1,0,"unknown"
"787",49,"management","single","tertiary","no",151,"yes","no","cellular",8,"jul",97,3,-1,0,"unknown"
"788",36,"admin.","single","secondary","no",245,"yes","no","cellular",6,"may",159,1,-1,0,"unknown"
"789",53,"blue-collar","married","secondary","no",2,"yes","no","unknown",16,"may",851,2,-1,0,"unknown"
"790",59,"retired","divorced","secondary","no",5845,"no","no","cellular",14,"may",1060,2,-1,0,"unknown"
"791",19,"student","single","secondary","no",394,"no","no","cellular",5,"apr",327,3,-1,0,"unknown"
"792",31,"blue-collar","married","secondary","no",2910,"yes","no","unknown",23,"may",1392,2,-1,0,"unknown"
"793",29,"technician","single","tertiary","no",615,"yes","no","cellular",18,"may",373,1,-1,0,"unknown"
"794",42,"services","married","secondary","no",717,"yes","no","unknown",4,"jun",152,6,-1,0,"unknown"
"795",26,"management","single","tertiary","no",1274,"yes","no","cellular",1,"jun",190,1,84,1,"failure"
"796",33,"technician","single","secondary","no",5833,"yes","no","cellular",8,"aug",93,2,-1,0,"unknown"
"797",82,"retired","divorced","primary","no",0,"no","no","telephone",15,"mar",506,2,195,1,"other"
"798",38,"entrepreneur","single","secondary","no",2543,"no","no","cellular",10,"aug",223,1,414,4,"failure"
"799",30,"services","single","secondary","no",-172,"yes","yes","cellular",17,"apr",282,4,329,2,"other"
"800",34,"management","married","tertiary","no",11,"yes","no","cellular",17,"jul",654,1,-1,0,"unknown"
"801",48,"housemaid","single","primary","no",46,"no","no","cellular",4,"aug",118,1,1,3,"success"
"802",39,"blue-collar","married","secondary","no",5853,"yes","no","unknown",21,"may",210,2,-1,0,"unknown"
"803",36,"technician","single","secondary","no",3254,"yes","no","unknown",27,"oct",207,1,-1,0,"unknown"
"804",36,"admin.","married","secondary","no",1314,"yes","no","cellular",17,"jul",330,3,-1,0,"unknown"
"805",36,"blue-collar","married","primary","no",408,"yes","yes","unknown",20,"may",1063,2,-1,0,"unknown"
"806",34,"management","married","tertiary","no",158,"no","no","cellular",9,"mar",212,3,181,6,"success"
"807",36,"blue-collar","married","secondary","no",1589,"yes","no","cellular",20,"apr",345,2,341,6,"other"
"808",30,"admin.","single","secondary","no",914,"yes","no","cellular",28,"oct",524,3,272,1,"failure"
"809",38,"blue-collar","single","secondary","no",711,"yes","no","cellular",24,"feb",254,5,140,1,"other"
"810",45,"technician","married","tertiary","no",5110,"no","no","cellular",22,"apr",341,2,-1,0,"unknown"
"811",56,"retired","married","primary","no",334,"no","no","cellular",6,"aug",128,2,-1,0,"unknown"
"812",38,"management","married","tertiary","no",184,"no","no","cellular",10,"feb",64,2,188,2,"failure"
"813",43,"entrepreneur","married","secondary","no",860,"yes","yes","cellular",15,"jul",131,5,-1,0,"unknown"
"814",33,"services","married","tertiary","no",597,"no","no","cellular",4,"feb",134,1,-1,0,"unknown"
"815",50,"admin.","married","tertiary","no",6574,"no","no","cellular",8,"sep",495,1,92,3,"success"
"816",57,"retired","married","primary","no",1466,"no","no","unknown",20,"jun",326,1,-1,0,"unknown"
"817",33,"unemployed","single","secondary","no",559,"yes","no","cellular",9,"feb",18,6,-1,0,"unknown"
"818",62,"housemaid","married","tertiary","no",1528,"no","no","cellular",14,"apr",496,1,-1,0,"unknown"
"819",59,"unemployed","married","secondary","no",309,"no","no","cellular",28,"jan",300,1,-1,0,"unknown"
"820",58,"blue-collar","divorced","primary","no",8218,"yes","no","cellular",31,"jul",124,10,-1,0,"unknown"
"821",31,"technician","single","tertiary","no",13711,"yes","no","cellular",20,"nov",1532,3,-1,0,"unknown"
"822",31,"entrepreneur","single","secondary","no",159,"yes","no","cellular",21,"nov",66,1,182,1,"failure"
"823",27,"blue-collar","single","secondary","yes",-27,"no","no","unknown",23,"jun",498,2,-1,0,"unknown"
"824",35,"management","divorced","tertiary","no",146,"no","no","cellular",6,"aug",720,2,-1,0,"unknown"
"825",55,"blue-collar","married","secondary","no",16873,"no","no","cellular",1,"jun",78,2,-1,0,"unknown"
"826",31,"blue-collar","married","secondary","no",29,"no","no","cellular",30,"jul",130,3,-1,0,"unknown"
"827",36,"blue-collar","married","secondary","no",218,"yes","no","cellular",4,"may",619,6,-1,0,"unknown"
"828",39,"services","married","secondary","no",1099,"no","no","cellular",29,"jan",211,2,245,6,"failure"
"829",45,"technician","single","tertiary","no",2033,"no","no","cellular",15,"jun",243,5,285,2,"success"
"830",33,"management","single","tertiary","no",1962,"no","no","cellular",13,"jul",363,1,181,1,"failure"
"831",29,"technician","single","secondary","no",113,"no","no","cellular",12,"feb",328,2,183,4,"success"
"832",58,"admin.","married","secondary","no",169,"no","no","cellular",16,"nov",301,1,94,3,"failure"
"833",44,"technician","single","secondary","no",7138,"no","no","cellular",8,"aug",809,2,-1,0,"unknown"
"834",44,"blue-collar","single","primary","no",287,"no","no","cellular",29,"jan",301,1,-1,0,"unknown"
"835",37,"management","married","tertiary","no",2283,"no","no","cellular",6,"may",243,2,98,2,"failure"
"836",37,"technician","married","tertiary","no",549,"no","no","cellular",2,"mar",239,1,-1,0,"unknown"
"837",41,"management","married","tertiary","no",1072,"yes","no","cellular",7,"may",199,1,-1,0,"unknown"
"838",57,"services","married","secondary","no",1,"no","no","unknown",7,"may",852,1,-1,0,"unknown"
"839",18,"student","single","primary","no",608,"no","no","cellular",12,"aug",267,1,-1,0,"unknown"
"840",32,"self-employed","married","tertiary","no",1423,"no","no","cellular",6,"aug",1249,4,-1,0,"unknown"
"841",29,"self-employed","single","tertiary","no",805,"no","no","cellular",1,"jul",302,2,128,8,"success"
"842",68,"retired","divorced","primary","no",250,"no","no","cellular",3,"feb",360,1,-1,0,"unknown"
"843",41,"blue-collar","divorced","secondary","no",5291,"yes","no","unknown",14,"may",1423,3,-1,0,"unknown"
"844",47,"self-employed","married","tertiary","no",1011,"no","no","cellular",6,"oct",808,1,-1,0,"unknown"
"845",46,"blue-collar","married","primary","no",0,"no","no","cellular",6,"aug",178,4,-1,0,"unknown"
"846",72,"self-employed","married","tertiary","no",132,"no","no","cellular",27,"apr",444,1,-1,0,"unknown"
"847",41,"admin.","single","secondary","no",669,"yes","no","cellular",16,"apr",375,2,-1,0,"unknown"
"848",34,"blue-collar","single","secondary","yes",-115,"yes","no","unknown",14,"may",360,1,-1,0,"unknown"
"849",43,"management","divorced","tertiary","no",-132,"yes","yes","cellular",7,"jul",532,2,-1,0,"unknown"
"850",32,"technician","single","secondary","no",5205,"no","no","cellular",20,"nov",352,1,-1,0,"unknown"
"851",27,"blue-collar","married","secondary","no",411,"yes","yes","unknown",27,"may",123,1,-1,0,"unknown"
"852",32,"management","married","tertiary","no",1041,"yes","no","cellular",18,"may",577,2,-1,0,"unknown"
"853",30,"blue-collar","married","secondary","no",364,"yes","yes","cellular",4,"feb",331,1,-1,0,"unknown"
"854",48,"admin.","married","secondary","no",5,"yes","no","unknown",7,"may",697,2,-1,0,"unknown"
"855",30,"services","single","secondary","no",-271,"yes","no","cellular",7,"may",609,1,337,1,"success"
"856",30,"services","single","secondary","yes",0,"no","yes","unknown",2,"jul",95,3,-1,0,"unknown"
"857",29,"blue-collar","single","secondary","no",262,"yes","no","cellular",20,"apr",130,2,-1,0,"unknown"
"858",73,"retired","divorced","secondary","no",7111,"yes","no","cellular",12,"oct",146,1,-1,0,"unknown"
"859",35,"management","married","tertiary","no",62,"no","no","cellular",7,"may",226,2,88,4,"success"
"860",61,"retired","married","secondary","no",1058,"no","no","cellular",27,"apr",159,3,-1,0,"unknown"
"861",58,"retired","married","secondary","no",255,"no","no","unknown",28,"may",362,3,-1,0,"unknown"
"862",50,"technician","married","secondary","no",389,"yes","no","unknown",8,"may",110,1,-1,0,"unknown"
"863",32,"management","married","tertiary","no",282,"no","no","cellular",22,"aug",92,2,-1,0,"unknown"
"864",43,"management","divorced","tertiary","no",481,"yes","no","cellular",3,"jun",187,1,20,1,"other"
"865",31,"self-employed","married","tertiary","no",168,"no","no","cellular",4,"feb",193,2,-1,0,"unknown"
"866",28,"blue-collar","single","secondary","no",-197,"yes","no","unknown",9,"may",2016,2,-1,0,"unknown"
"867",27,"management","single","tertiary","no",6791,"no","no","cellular",5,"aug",179,2,69,26,"other"
"868",58,"entrepreneur","married","tertiary","no",776,"yes","no","telephone",9,"jul",990,1,-1,0,"unknown"
"869",42,"technician","married","tertiary","no",14282,"yes","no","cellular",6,"aug",649,4,-1,0,"unknown"
"870",31,"management","single","tertiary","no",34,"no","no","cellular",22,"aug",121,1,-1,0,"unknown"
"871",34,"admin.","married","secondary","no",48,"yes","no","cellular",7,"may",1806,2,287,3,"other"
"872",54,"technician","married","secondary","no",0,"no","no","telephone",14,"aug",159,2,106,6,"success"
"873",26,"blue-collar","single","secondary","no",-93,"yes","no","cellular",18,"may",599,2,-1,0,"unknown"
"874",30,"unemployed","divorced","secondary","no",7105,"no","no","cellular",22,"dec",321,2,-1,0,"unknown"
"875",44,"blue-collar","married","primary","no",1147,"yes","no","cellular",12,"may",23,1,-1,0,"unknown"
"876",31,"management","single","tertiary","no",385,"yes","no","unknown",21,"may",304,1,-1,0,"unknown"
"877",58,"retired","divorced","secondary","no",1080,"yes","no","cellular",29,"jul",1058,2,-1,0,"unknown"
"878",35,"technician","married","secondary","no",4922,"yes","no","cellular",17,"nov",393,4,201,17,"other"
"879",32,"technician","single","secondary","no",309,"yes","yes","cellular",16,"apr",346,1,234,3,"failure"
"880",34,"blue-collar","single","secondary","no",4536,"yes","no","cellular",21,"nov",963,1,-1,0,"unknown"
"881",29,"student","single","unknown","no",795,"no","no","cellular",7,"aug",173,2,-1,0,"unknown"
"882",31,"services","single","secondary","no",469,"no","yes","cellular",2,"feb",111,1,-1,0,"unknown"
"883",71,"retired","divorced","secondary","no",5584,"no","no","cellular",21,"aug",534,3,-1,0,"unknown"
"884",35,"blue-collar","married","secondary","no",137,"no","yes","unknown",4,"oct",5,1,808,12,"failure"
"885",53,"management","married","tertiary","no",2124,"yes","no","unknown",8,"may",123,2,-1,0,"unknown"
"886",57,"blue-collar","married","primary","no",42,"yes","no","unknown",21,"may",384,3,-1,0,"unknown"
"887",32,"technician","single","secondary","no",5205,"no","no","cellular",20,"nov",352,1,-1,0,"unknown"
"888",32,"blue-collar","married","secondary","no",320,"yes","no","unknown",6,"may",198,2,-1,0,"unknown"
"889",41,"admin.","married","secondary","no",3138,"no","no","cellular",14,"sep",409,1,398,1,"failure"
"890",56,"retired","married","secondary","no",1044,"no","no","telephone",3,"jul",353,2,-1,0,"unknown"
"891",35,"self-employed","single","primary","no",181,"yes","no","unknown",15,"may",19,8,-1,0,"unknown"
"892",36,"blue-collar","single","secondary","no",366,"yes","yes","unknown",30,"may",1133,2,-1,0,"unknown"
"893",26,"blue-collar","single","secondary","no",-46,"yes","no","unknown",20,"jun",382,7,-1,0,"unknown"
"894",39,"admin.","single","tertiary","no",22086,"no","no","cellular",4,"jun",160,1,-1,0,"unknown"
"895",40,"technician","married","secondary","no",232,"no","no","cellular",29,"jan",366,1,-1,0,"unknown"
"896",57,"management","divorced","tertiary","no",3287,"no","no","cellular",22,"jun",867,1,84,3,"success"
"897",42,"unemployed","divorced","secondary","no",2699,"no","no","cellular",8,"jul",92,2,-1,0,"unknown"
"898",38,"entrepreneur","married","tertiary","no",1110,"yes","no","cellular",20,"nov",888,2,183,2,"failure"
"899",34,"management","married","tertiary","no",3301,"yes","no","cellular",17,"sep",164,5,92,6,"success"
"900",65,"management","married","secondary","no",587,"no","no","cellular",15,"apr",223,2,-1,0,"unknown"
"901",56,"blue-collar","married","primary","no",6677,"yes","no","telephone",20,"apr",197,4,-1,0,"unknown"
"902",53,"blue-collar","married","secondary","no",2,"yes","no","unknown",16,"may",851,2,-1,0,"unknown"
"903",45,"entrepreneur","married","secondary","no",781,"no","yes","cellular",17,"nov",652,2,126,2,"failure"
"904",39,"entrepreneur","married","secondary","no",10200,"yes","no","cellular",3,"apr",57,4,-1,0,"unknown"
"905",35,"blue-collar","single","primary","no",-276,"yes","no","cellular",13,"may",850,1,-1,0,"unknown"
"906",41,"blue-collar","married","primary","no",200,"no","yes","cellular",31,"jul",309,2,-1,0,"unknown"
"907",25,"blue-collar","single","secondary","no",-247,"yes","no","cellular",23,"jul",633,1,-1,0,"unknown"
"908",53,"blue-collar","married","primary","no",901,"no","yes","telephone",30,"jan",1431,2,-1,0,"unknown"
"909",34,"management","married","tertiary","no",0,"no","no","cellular",18,"aug",431,6,-1,0,"unknown"
